+--------------------------------------------+
|CommunityId| TABLE_NAME                     |
| 319       | COLLECTION_INFO_QUALIFIERS     |
| 320       | ENCNTR_PERSON_RELTN_HIST       |
| 321       | DM_PROCESS_QUEUE               |
| 322       | SCH_NOTIFY                     |
| 323       | DM_TXN_TRACKING                |
| 324       | SURGICAL_PROCEDURE             |
| 325       | PM_SCH_SETUP                   |
| 326       | BED                            |
| 326       | TRACK_LOCATION_PARAM           |
| 326       | NURSE_UNIT                     |
| 326       | ROOM                           |
| 327       | FILL_PRINT_HX                  |
| 327       | FILL_PRINT_ORD_HX              |
| 328       | SHARED_VALUE_GTTD              |
| 329       | PM_SCH_LIMIT                   |
| 330       | STATION                        |
| 330       | REMOTE_DEVICE                  |
| 330       | DM_INFO                        |
| 330       | DELIVERY_CLASS_QUEUE           |
| 331       | SCH_FREQ_DATE                  |
| 331       | SCH_FREQ                       |
| 331       | SCH_EVENT_RECUR                |
| 332       | CONCEPT                        |
| 333       | RAD_REQ_CONTROLS               |
| 334       | MIC_RPT_PARAMS                 |
| 334       | MIC_REQ_RPT                    |
| 335       | DMS_SERVICE                    |
| 336       | ORDER_TASK_XREF                |
| 336       | ORDER_TASK_RESPONSE            |
| 336       | TASK_DISCRETE_R                |
| 336       | DTA_OFFSET_MIN                 |
| 337       | CQM_FSIESO_QUE                 |
| 338       | SCH_APPT_OBJECT                |
| 339       | HM_RECOMMENDATION              |
| 340       | PERSON_ALIAS_HIST              |
| 341       | ACT_PW_COMP_G                  |
| 342       | TRACK_GROUP                    |
| 342       | MLTM_PRODUCT_STRENGTH          |
| 342       | CODE_VALUE_ALIAS               |
| 342       | MLTM_NDC_MAIN_DRUG_CODE        |
| 343       | ENCNTR_PENDING                 |
| 344       | PM_SCH_PREFERENCES             |
| 345       | SCH_EVENT_ROLE                 |
| 346       | RAD_INT_CASE                   |
| 346       | RAD_INT_CASE_R                 |
| 347       | DEVICE_XREF                    |
| 348       | CODE_VALUE_OUTBOUND_MODS       |
| 349       | PW_PROCESSING_ACTION           |
| 349       | PW_CAT_RELTN                   |
| 349       | ORDER_COMMENT                  |
| 349       | PATHWAY_RELTN                  |
| 349       | PHARMACY_NOTES                 |
| 349       | PW_COMP_RELTN                  |
| 349       | ORDER_THERAP_SBSTTN            |
| 349       | ACT_PW_COMP                    |
| 349       | PATHWAY                        |
| 349       | PATHWAY_CATALOG                |
| 349       | ORDER_DISPENSE                 |
| 349       | PATHWAY_COMP                   |
| 350       | PREFDIR_CONTEXT                |
| 351       | RAD_CONFIG_DATA                |
| 351       | BILLING_ENTITY                 |
| 351       | LOCATION                       |
| 351       | BE_ORG_RELTN                   |
| 352       | CE_BLOB                        |
| 353       | OMF_FUNCTION                   |
| 354       | MSG_CONFIG_PUB_ASNMNT          |
| 354       | MSG_ITEM_GRP                   |
| 354       | MSG_CFG_CAT_RELTN              |
| 354       | MSG_ITM_GRP_CAT_RELTN          |
| 354       | MSG_CONFIG                     |
| 354       | MSG_CATEGORY                   |
| 355       | OUTCOME_ACTION                 |
| 356       | SCH_LIST_ROLE                  |
| 356       | SCH_SLOT_TYPE                  |
| 356       | SCH_LIST_RES                   |
| 356       | SCH_LIST_SLOT                  |
| 356       | SCH_RESOURCE                   |
| 356       | SCH_RESOURCE_LIST              |
| 357       | LOC_RESOURCE_CALENDAR          |
| 358       | RAD_PROTOCOL_CONFIG            |
| 359       | INVTN_PROGRAM                  |
| 360       | HIM_PV_CHART                   |
| 361       | OMF_APP_CTX_MONTH_ST           |
| 362       | RAD_PROTOCOL_DEFINITION        |
| 362       | RAD_PROTOCOL_ACT               |
| 363       | RAD_PACKET                     |
| 364       | OMF_RULE_DTL                   |
| 364       | OMF_EVENTS                     |
| 364       | OMF_RULES                      |
| 364       | OMF_EXPRESS_DICTIONARY         |
| 365       | TRACK_COLLECTION_ELEMENT       |
| 365       | TRACK_COLLECTION               |
| 366       | EVENT_SIGNATURE_FLEX           |
| 367       | SIGN_LINE_FORMAT_DETAIL        |
| 367       | SIGN_LINE_FORMAT               |
| 368       | SERVICE_CATEGORY_HIST          |
| 369       | ACCESSION_SETUP                |
| 370       | SCH_ENTRY                      |
| 370       | SCH_APPT_OPTION                |
| 370       | SCH_APPT                       |
| 370       | SCH_BOOKING                    |
| 370       | SCH_APPT_STATE                 |
| 370       | SCH_APPT_DEF                   |
| 370       | SCH_SCHEDULE                   |
| 370       | PM_WAIT_LIST_STATUS            |
| 370       | SCH_AT_ENCNTR_TYPE_R           |
| 370       | SCH_EVENT_DISP                 |
| 370       | SCH_EVENT_ACTION               |
| 370       | PM_WAIT_LIST                   |
| 370       | SCH_EVENT_PATIENT              |
| 370       | SCH_EVENT_ATTACH               |
| 370       | PM_WAIT_LIST_HIST              |
| 370       | SCH_EVENT                      |
| 370       | SURGICAL_CASE                  |
| 370       | SCH_EVENT_ALIAS                |
| 370       | SCH_EVENT_LINK                 |
| 371       | CQM_CONTRIBUTOR_CONFIG         |
| 372       | PRICE_SCHED_ITEMS              |
| 373       | ENCNTR_PRSNL_RELTN_HISTORY     |
| 374       | OPF_PUB_SUB_CONFIG             |
| 375       | PRIVILEGE                      |
| 375       | PRIV_LOC_RELTN                 |
| 375       | PRIVILEGE_EXCEPTION            |
| 376       | ROUTE_SPECIMEN_TYPE_R          |
| 376       | ROUTE_START_TIME               |
| 377       | AUDIT_TYPE_DEF                 |
| 377       | AUDIT_EVENT                    |
| 378       | EKS_NOTIFY_DEST                |
| 379       | ENCNTR_LOC_HIST                |
| 379       | TIME_ZONE_R                    |
| 380       | REGIMEN_CATALOG                |
| 380       | ALT_SEL_LIST                   |
| 380       | PW_CAT_SYNONYM                 |
| 380       | ALT_SEL_CAT                    |
| 380       | REGIMEN_CAT_SYNONYM            |
| 380       | ORDER_SENTENCE                 |
| 380       | ORD_CAT_SENT_R                 |
| 380       | PW_CAT_FLEX                    |
| 380       | PW_EVIDENCE_RELTN              |
| 380       | CS_COMPONENT                   |
| 380       | OCS_FACILITY_R                 |
| 380       | PW_COMP_OS_RELTN               |
| 381       | ORDER_PROPOSAL_INGREDIENT      |
| 381       | ORDER_PROPOSAL                 |
| 381       | ORDER_PROPOSAL_NOTIF           |
| 382       | ACCESSION_CLASS                |
| 382       | PROCEDURE_SPECIMEN_TYPE        |
| 383       | ACT_PW_COMP_R                  |
| 384       | ORD_RQSTN_ASSIGNMENT           |
| 385       | HM_EXPECT_MOD_HIST             |
| 385       | HM_EXPECT_MOD                  |
| 386       | CCR_CONTENT_VIEW_FILTER        |
| 386       | CCR_FILTER_VALUE               |
| 387       | UCM_CASE_STEP                  |
| 387       | UCMR_CASE_TYPE                 |
| 387       | UCM_CASE                       |
| 388       | COLLECTION_PRIORITY            |
| 388       | NETTING                        |
| 388       | ORDER_LABORATORY               |
| 388       | ENCNTR_COMBINE_DET             |
| 388       | PENDING_COLLECTION             |
| 388       | ENCNTR_COMBINE                 |
| 389       | PM_QUE_DISTRIBUTION            |
| 389       | PM_QUE_DIST_FILTER             |
| 390       | DCP_SHIFT_ASSIGNMENT           |
| 390       | DCP_CARE_TEAM_PRSNL            |
| 391       | WORKING_VIEW                   |
| 391       | WORKING_VIEW_PERSONITEM        |
| 391       | WORKING_VIEW_SECTION           |
| 391       | WORKING_VIEW_ITEM              |
| 391       | WORKING_VIEW_PERSON_SECT       |
| 391       | WORKING_VIEW_PERSON            |
| 392       | ECO_ACTION_QUEUE               |
| 393       | PAT_ED_FOLLOWUP_FAVORITES      |
| 394       | CCR_VIEW_SET_RELTN             |
| 394       | CCR_CONTENT                    |
| 394       | CCR_SET                        |
| 394       | CCR_VIEW                       |
| 395       | DCP_PL_ENCNTR_FILTER           |
| 396       | V500_EVENT_SET_CANON           |
| 397       | LABEL_PRINTER_DEF              |
| 398       | DM_STAT_RESEND_RETRY           |
| 399       | ENCNTR_CARE_MGMT               |
| 400       | MLTM_COMBINATION_DRUG          |
| 401       | RX_METHOD_FAC_RELTN            |
| 401       | RX_METHOD                      |
| 402       | SCH_APPT_TYPE                  |
| 402       | SCH_ACTION_ROLE                |
| 402       | SCH_APPT_ROUTING               |
| 402       | SCH_ACTION_LOC                 |
| 402       | SCH_ORDER_APPT                 |
| 402       | SCH_APPT_LOC                   |
| 403       | EXAM_REASON                    |
| 403       | CODED_EXAM_REASON              |
| 404       | QUESTION                       |
| 405       | ORDER_SENTENCE_DETAIL          |
| 406       | FILTER_TYPE_DATA               |
| 407       | PREFDIR_ENTRY                  |
| 408       | ORDER_CONTAINER_R              |
| 408       | CONTAINER_ACCESSION            |
| 408       | CONTAINER                      |
| 408       | V500_SPECIMEN                  |
| 408       | COLLECTION_CLASS               |
| 408       | ORDER_SERV_RES_CONTAINER       |
| 409       | SCH_LOC_BOOKING                |
| 410       | OMF_ACTION_PRODUCT             |
| 411       | SCH_SUB_TEXT                   |
| 411       | SCH_CODE_GROUP                 |
| 412       | APPLICATION                    |
| 413       | ORDER_OPS                      |
| 414       | CCR_CONTENT_SECTION_RELTN      |
| 415       | IM_DEVICE_RESOURCE_R           |
| 416       | CV_CASE_DATASET_R              |
| 416       | CV_DATASET                     |
| 416       | CV_CASE                        |
| 417       | RAD_CONFIGURATION              |
| 418       | ORDER_DIAG_CONFIG              |
| 419       | PM_QST_ANSWER                  |
| 419       | PM_QST_QUESTION                |
| 420       | SCH_APPT_DUP                   |
| 421       | PW_COMP_ACT_RELTN              |
| 422       | MESSAGING_OUT_OF_OFFICE        |
| 423       | HNA_RECONCILE_EXCEPT           |
| 424       | ALT_COLLECTION_INFO            |
| 425       | DM_ARC_INFO                    |
| 426       | CODE_VALUE_NODE                |
| 427       | PATHWAY_ACTION                 |
| 428       | SCR_TERM_HIER                  |
| 429       | REMOTE_DEVICE_TYPE             |
| 430       | PM_LOC_ATTRIB                  |
| 431       | DCP_PL_PRIORITIZATION          |
| 432       | ENTITY_LOCK                    |
| 433       | INVTN_PROGRAM_GROUP            |
| 433       | INVTN_PROGRAM_GROUP_RELTN      |
| 434       | RESULT_EVENT                   |
| 434       | RESULT                         |
| 435       | CREDENTIAL                     |
| 435       | PROC_PRSNL_RELTN               |
| 435       | PERSON_CODE_VALUE_R            |
| 435       | CMT_CONCEPT                    |
| 435       | SCH_LOCK                       |
| 435       | WORKING_VIEW_FREQ_INTERVAL     |
| 435       | PSN_PPR_RELTN                  |
| 435       | TRACKING_EVENT_HISTORY         |
| 435       | PRSNL                          |
| 435       | CODE_VALUE                     |
| 435       | CMT_CONCEPT_EXTENSION          |
| 435       | ESO_TRIGGER                    |
| 435       | PROBLEM_COMMENT                |
| 435       | PREDEFINED_PREFS               |
| 435       | CODE_VALUE_SET                 |
| 435       | CODE_CDF_EXT                   |
| 435       | MATCH_TAG_PARMS                |
| 435       | DOSE_CALCULATOR_UOM            |
| 435       | FILL_CYCLE_BATCH               |
| 436       | REACTION                       |
| 436       | ALLERGY_COMMENT                |
| 436       | ALLERGY                        |
| 437       | STRT_BMDI_MODEL_PARAMETER      |
| 437       | BMDI_MONITORED_DEVICE          |
| 437       | BMDI_DEVICE_PARAMETER          |
| 437       | BMDI_ACQUIRED_RESULTS          |
| 438       | PERSON_PATIENT_HIST            |
| 439       | MESSAGING_NOTIFY               |
| 440       | OMF_RADREPEAT_ORDER_ST         |
| 441       | CV_XREF                        |
| 442       | CCR_SECTION                    |
| 443       | PROXY                          |
| 444       | MLTM_RXB_ORD_CLINICAL_RTE_MAP  |
| 445       | IDENTITY_ASSERTION             |
| 446       | OMF_APC_CODING_ST              |
| 447       | TRACKING_PREARRIVAL            |
| 448       | OEN_PROCINFO                   |
| 449       | HIM_REQUEST                    |
| 450       | CCR_SECTION_CRITERIA           |
| 451       | PATHWAY_REVIEW                 |
| 452       | OMF_GROUPINGS                  |
| 453       | SCH_DATE_EXCEPT                |
| 454       | DEPT_DUP_CHECK                 |
| 455       | PM_QST_QUESTIONNAIRE           |
| 456       | CODE_SET_EXTENSION             |
| 457       | INVTN_WORKFLOW_STATUS          |
| 457       | INVTN_WORKFLOW                 |
| 458       | ORDER_SCHEDULE_EXCEPTION       |
| 459       | ENCNTR_OCCURRENCE_CODE         |
| 460       | SCH_COMMENT                    |
| 460       | SCH_SCHEDULE_MOVE              |
| 461       | PM_SCH_FILTER                  |
| 462       | REQUEST_PROCESSING             |
| 463       | CKI_ENTITY_RELTN               |
| 464       | OMF_ENCNTR_TYPE_HIST_ST        |
| 465       | PROC_MODIFIER                  |
| 465       | PROBLEM                        |
| 465       | PROCEDURE                      |
| 465       | DIAGNOSIS                      |
| 465       | CONCEPT_CKI_ENTITY_R           |
| 465       | PROBLEM_PRSNL_R                |
| 465       | NOMENCLATURE                   |
| 465       | NORMALIZED_STRING_INDEX        |
| 465       | SCH_SIMPLE_ASSOC               |
| 465       | NOMEN_ENTITY_RELTN             |
| 465       | CE_CODED_RESULT                |
| 465       | FHX_SECTION_DEF                |
| 465       | DCP_ENTITY_RELTN               |
| 466       | TRACING_TICKET                 |
| 467       | ORG_CONTRIBUTOR_SYS_RELTN      |
| 468       | TRACKING_ENCNTR_EXTENSION      |
| 469       | MAMMO_STUDY_PRSNL              |
| 470       | EMAIL_INFO                     |
| 470       | FT_PRSNL_CONTACT               |
| 470       | FT_PRSNL_DEMOG                 |
| 470       | MESSAGING_FAVORITES            |
| 471       | PFT_HOLD_CRITERIA              |
| 471       | PFT_ENCNTR                     |
| 471       | AT_ACCT_RELTN                  |
| 471       | PFT_ACCT_RELTN                 |
| 471       | ACCOUNT                        |
| 471       | BILL_ORG_PAYOR                 |
| 471       | ACCT_TEMPLATE                  |
| 471       | BE_DOMAIN                      |
| 471       | BE_AT_RELTN                    |
| 471       | PFT_HOLD                       |
| 472       | DEPARTMENT                     |
| 473       | LAB_HANDLING                   |
| 474       | SERV_RES_EXT_PHARM             |
| 474       | SUB_SECTION                    |
| 474       | RESOURCE_GROUP                 |
| 474       | LOCATION_INV_INFO              |
| 474       | SECTION                        |
| 474       | TRACK_PT_LIBRARY               |
| 474       | SERVICE_RESOURCE               |
| 474       | LIBRARY_GROUP                  |
| 475       | SCH_QUERY                      |
+--------------------------------------------+
